President       Date Approve Disapprove    Inaug Days
2615      Obama  10/6/2009      51         42  1/20/09  259
2616      Obama  10/5/2009      50         43  1/20/09  258
2617      Obama  10/4/2009      51         42  1/20/09  257
2618      Obama  10/3/2009      52         41  1/20/09  256
2619      Obama  10/2/2009      53         40  1/20/09  255
2620      Obama  10/1/2009      54         38  1/20/09  254
2621      Obama  9/30/2009      54         38  1/20/09  253
2622      Obama  9/29/2009      53         38  1/20/09  252
2623      Obama  9/28/2009      52         39  1/20/09  251
2624      Obama  9/27/2009      51         40  1/20/09  250
2625      Obama  9/26/2009      51         41  1/20/09  249
2626      Obama  9/25/2009      52         41  1/20/09  248
2627      Obama  9/24/2009      50         42  1/20/09  247
2628      Obama  9/23/2009      51         42  1/20/09  246
2629      Obama  9/22/2009      51         41  1/20/09  245
2630      Obama  9/21/2009      53         39  1/20/09  244
2631      Obama  9/20/2009      53         40  1/20/09  243
2632      Obama  9/19/2009      52         42  1/20/09  242
2633      Obama  9/18/2009      52         42  1/20/09  241
2634      Obama  9/17/2009      51         42  1/20/09  240
2635      Obama  9/15/2009      51         41  1/20/09  238
2636      Obama  9/14/2009      52         41  1/20/09  237
2637      Obama  9/13/2009      53         40  1/20/09  236
2638      Obama  9/12/2009      53         40  1/20/09  235
2639      Obama  9/11/2009      52         41  1/20/09  234
2640      Obama  9/10/2009      51         42  1/20/09  233
2641      Obama   9/9/2009      51         42  1/20/09  232
2642      Obama   9/8/2009      51         41  1/20/09  231
2643      Obama   9/6/2009      51         41  1/20/09  229
2644      Obama   9/5/2009      52         41  1/20/09  228
2645      Obama   9/4/2009      53         40  1/20/09  227
2646      Obama   9/3/2009      55         38  1/20/09  226
2647      Obama   9/2/2009      55         39  1/20/09  225
2648      Obama   9/1/2009      54         40  1/20/09  224
2649      Obama  8/31/2009      52         42  1/20/09  223
2650      Obama  8/30/2009      51         42  1/20/09  222
2651      Obama  8/29/2009      50         42  1/20/09  221
2652      Obama  8/28/2009      50         42  1/20/09  220
2653      Obama  8/27/2009      50         43  1/20/09  219
2654      Obama  8/26/2009      50         43  1/20/09  218
2655      Obama  8/25/2009      51         44  1/20/09  217
2656      Obama  8/24/2009      51         42  1/20/09  216
2657      Obama  8/23/2009      52         40  1/20/09  215
2658      Obama  8/22/2009      54         38  1/20/09  214
2659      Obama  8/21/2009      53         40  1/20/09  213
2660      Obama  8/20/2009      53         40  1/20/09  212
2661      Obama  8/19/2009      51         42  1/20/09  211
2662      Obama  8/18/2009      51         41  1/20/09  210
2663      Obama  8/17/2009      52         42  1/20/09  209
2664      Obama  8/16/2009      53         40  1/20/09  208
2665      Obama  8/15/2009      54         39  1/20/09  207
2666      Obama  8/14/2009      55         37  1/20/09  206
2667      Obama  8/13/2009      54         39  1/20/09  205
2668      Obama  8/12/2009      53         40  1/20/09  204
2669      Obama  8/11/2009      53         40  1/20/09  203
2670      Obama  8/10/2009      54         40  1/20/09  202
2671      Obama   8/9/2009      55         38  1/20/09  201
2672      Obama   8/8/2009      55         38  1/20/09  200
2673      Obama   8/7/2009      58         36  1/20/09  199
2674      Obama   8/6/2009      58         36  1/20/09  198
2675      Obama   8/5/2009      56         37  1/20/09  197
2676      Obama   8/4/2009      56         37  1/20/09  196
2677      Obama   8/3/2009      55         38  1/20/09  195
2678      Obama   8/2/2009      56         38  1/20/09  194
2679      Obama   8/1/2009      55         39  1/20/09  193
2680      Obama  7/31/2009      56         38  1/20/09  192
2681      Obama  7/30/2009      54         40  1/20/09  191
2682      Obama  7/29/2009      52         41  1/20/09  190
2683      Obama  7/28/2009      53         39  1/20/09  189
2684      Obama  7/27/2009      54         37  1/20/09  188
2685      Obama  7/26/2009      56         36  1/20/09  187
2686      Obama  7/25/2009      56         37  1/20/09  186
2687      Obama  7/24/2009      55         39  1/20/09  185
2688      Obama  7/23/2009      56         39  1/20/09  184
2689      Obama  7/22/2009      55         39  1/20/09  183
2690      Obama  7/21/2009      57         36  1/20/09  182
2691      Obama  7/20/2009      59         34  1/20/09  181
2692      Obama  7/19/2009      61         32  1/20/09  180
2693      Obama  7/18/2009      60         33  1/20/09  179
2694      Obama  7/17/2009      60         33  1/20/09  178
2695      Obama  7/16/2009      58         36  1/20/09  177
2696      Obama  7/15/2009      58         34  1/20/09  176
2697      Obama  7/14/2009      59         33  1/20/09  175
2698      Obama  7/13/2009      60         32  1/20/09  174
2699      Obama  7/12/2009      59         33  1/20/09  173
2700      Obama  7/11/2009      58         35  1/20/09  172
2701      Obama  7/10/2009      58         35  1/20/09  171
2702      Obama   7/9/2009      58         36  1/20/09  170
2703      Obama   7/8/2009      57         36  1/20/09  169
2704      Obama   7/7/2009      56         36  1/20/09  168
2705      Obama   7/6/2009      58         35  1/20/09  167
2706      Obama   7/5/2009      59         34  1/20/09  166
2707      Obama   7/3/2009      60         33  1/20/09  164
2708      Obama   7/2/2009      62         31  1/20/09  163
2709      Obama   7/1/2009      61         30  1/20/09  162
2710      Obama  6/30/2009      63         30  1/20/09  161
2711      Obama  6/29/2009      60         32  1/20/09  160
2712      Obama  6/28/2009      59         34  1/20/09  159
2713      Obama  6/27/2009      57         35  1/20/09  158
2714      Obama  6/26/2009      59         33  1/20/09  157
2715      Obama  6/25/2009      59         33  1/20/09  156
2716      Obama  6/24/2009      61         32  1/20/09  155
2717      Obama  6/23/2009      60         34  1/20/09  154
2718      Obama  6/22/2009      60         33  1/20/09  153
2719      Obama  6/21/2009      57         35  1/20/09  152
2720      Obama  6/20/2009      57         35  1/20/09  151
2721      Obama  6/18/2009      58         33  1/20/09  149
2722      Obama  6/17/2009      61         32  1/20/09  148
2723      Obama  6/16/2009      61         32  1/20/09  147
2724      Obama  6/15/2009      62         30  1/20/09  146
2725      Obama  6/14/2009      61         31  1/20/09  145
2726      Obama  6/13/2009      62         30  1/20/09  144
2727      Obama  6/12/2009      63         29  1/20/09  143
2728      Obama  6/11/2009      61         31  1/20/09  142
2729      Obama  6/10/2009      60         33  1/20/09  141
2730      Obama   6/9/2009      59         34  1/20/09  140
2731      Obama   6/8/2009      61         34  1/20/09  139
2732      Obama   6/7/2009      62         32  1/20/09  138
2733      Obama   6/6/2009      62         32  1/20/09  137
2734      Obama   6/5/2009      62         31  1/20/09  136
2735      Obama   6/4/2009      62         31  1/20/09  135
2736      Obama   6/3/2009      63         30  1/20/09  134
2737      Obama   6/2/2009      63         29  1/20/09  133
2738      Obama   6/1/2009      64         30  1/20/09  132
2739      Obama  5/31/2009      62         30  1/20/09  131
2740      Obama  5/30/2009      63         30  1/20/09  130
2741      Obama  5/29/2009      62         30  1/20/09  129
2742      Obama  5/28/2009      64         29  1/20/09  128
2743      Obama  5/27/2009      64         30  1/20/09  127
2744      Obama  5/26/2009      65         28  1/20/09  126
2745      Obama  5/24/2009      64         27  1/20/09  124
2746      Obama  5/23/2009      64         27  1/20/09  123
2747      Obama  5/22/2009      62         28  1/20/09  122
2748      Obama  5/21/2009      64         30  1/20/09  121
2749      Obama  5/20/2009      64         29  1/20/09  120
2750      Obama  5/19/2009      65         29  1/20/09  119
2751      Obama  5/18/2009      63         29  1/20/09  118
2752      Obama  5/17/2009      64         28  1/20/09  117
2753      Obama  5/16/2009      63         30  1/20/09  116
2754      Obama  5/15/2009      65         28  1/20/09  115
2755      Obama  5/14/2009      63         29  1/20/09  114
2756      Obama  5/13/2009      64         28  1/20/09  113
2757      Obama  5/12/2009      64         29  1/20/09  112
2758      Obama  5/11/2009      65         29  1/20/09  111
2759      Obama  5/10/2009      66         27  1/20/09  110
2760      Obama   5/9/2009      66         28  1/20/09  109
2761      Obama   5/8/2009      66         28  1/20/09  108
2762      Obama   5/7/2009      66         28  1/20/09  107
2763      Obama   5/6/2009      67         26  1/20/09  106
2764      Obama   5/5/2009      66         27  1/20/09  105
2765      Obama   5/4/2009      67         27  1/20/09  104
2766      Obama   5/3/2009      67         27  1/20/09  103
2767      Obama   5/2/2009      68         26  1/20/09  102
2768      Obama   5/1/2009      67         28  1/20/09  101
2769      Obama  4/30/2009      65         29  1/20/09  100
2770      Obama  4/29/2009      63         31  1/20/09   99
2771      Obama  4/28/2009      63         31  1/20/09   98
2772      Obama  4/27/2009      63         31  1/20/09   97
2773      Obama  4/26/2009      65         29  1/20/09   96
2774      Obama  4/25/2009      65         29  1/20/09   95
2775      Obama  4/24/2009      66         27  1/20/09   94
2776      Obama  4/23/2009      65         28  1/20/09   93
2777      Obama  4/22/2009      65         29  1/20/09   92
2778      Obama  4/21/2009      64         28  1/20/09   91
2779      Obama  4/20/2009      63         28  1/20/09   90
2780      Obama  4/19/2009      63         28  1/20/09   89
2781      Obama  4/18/2009      62         29  1/20/09   88
2782      Obama  4/17/2009      61         31  1/20/09   87
2783      Obama  4/16/2009      62         30  1/20/09   86
2784      Obama  4/15/2009      62         30  1/20/09   85
2785      Obama  4/14/2009      63         28  1/20/09   84
2786      Obama  4/13/2009      62         29  1/20/09   83
2787      Obama  4/11/2009      63         28  1/20/09   81
2788      Obama  4/10/2009      62         28  1/20/09   80
2789      Obama   4/9/2009      60         28  1/20/09   79
2790      Obama   4/8/2009      59         29  1/20/09   78
2791      Obama   4/7/2009      60         28  1/20/09   77
2792      Obama   4/6/2009      61         28  1/20/09   76
2793      Obama   4/5/2009      61         27  1/20/09   75
2794      Obama   4/4/2009      62         27  1/20/09   74
2795      Obama   4/3/2009      63         27  1/20/09   73
2796      Obama   4/2/2009      62         28  1/20/09   72
2797      Obama   4/1/2009      61         29  1/20/09   71
2798      Obama  3/31/2009      60         29  1/20/09   70
2799      Obama  3/30/2009      59         30  1/20/09   69
2800      Obama  3/29/2009      60         30  1/20/09   68
2801      Obama  3/28/2009      60         31  1/20/09   67
2802      Obama  3/27/2009      62         29  1/20/09   66
2803      Obama  3/26/2009      62         27  1/20/09   65
2804      Obama  3/25/2009      62         29  1/20/09   64
2805      Obama  3/24/2009      63         27  1/20/09   63
2806      Obama  3/23/2009      63         27  1/20/09   62
2807      Obama  3/22/2009      65         26  1/20/09   61
2808      Obama  3/21/2009      65         26  1/20/09   60
2809      Obama  3/20/2009      64         26  1/20/09   59
2810      Obama  3/19/2009      62         27  1/20/09   58
2811      Obama  3/18/2009      62         27  1/20/09   57
2812      Obama  3/17/2009      61         28  1/20/09   56
2813      Obama  3/16/2009      62         27  1/20/09   55
2814      Obama  3/15/2009      61         28  1/20/09   54
2815      Obama  3/14/2009      61         29  1/20/09   53
